state_fips,county_fips,median_household_income,pct_households_below_poverty,pct_pop_over_65,pct_pop_uninsured,pct_pop_using_public_transit,pop_density
20,195,56810,8.5,24.2,9.8,0.2,3.1513001561
20,197,60450,3.6,18.8,6.1,0.4,8.7255260632
20,199,58875,6.6,21.7,7.7,0,1.6614637036
20,201,48889,7.5,24.2,4.7,0,6.0418406191
20,203,57566,3.1,21.3,5.4,0,2.9489274448
20,205,46208,9.3,20.6,8,0.2,14.945079645
20,207,34621,13.8,23.3,14.8,0,6.3035002498
20,209,44873,16.1,11.7,18.5,1,1090.9501807
21,1,39346,15.5,17.6,6.9,0,47.37865372
21,3,40893,15.4,17,7.7,0.1,61.900867646
21,5,54160,11,15,4,0,112.51640885
21,7,44350,12.3,20,9.5,2.1,31.952183635
21,9,40216,16.5,17,7.9,0.2,90.751511828
21,11,40837,14.6,16.1,7.5,0,44.835455746
21,13,24628,32.1,18.1,5.4,0.3,72.500062436
21,15,75043,5.3,12.5,4.6,0.7,542.38531809
21,17,51462,11.8,18.2,7.8,0.5,68.294236446
21,19,46165,14.9,18.5,6.2,0.3,292.23002666
21,21,43274,9.6,18.2,4.7,0.1,166.6759846
21,23,45827,14.6,15.7,5.4,0.1,40.958662161
21,25,26376,29.3,15.7,4,0,25.649019893
21,27,48189,13.8,18.7,7.9,1.1,35.93680081
21,29,60534,7.9,14.8,4,0.1,274.97464615
21,31,40061,15.6,17.7,8.9,0.3,30.225899168
21,33,44940,11.8,20.4,5.8,0.2,36.970326972
21,35,40219,13.5,16.6,5.8,0.1,101.29328541
21,37,59782,9.2,14.9,4.6,2.3,618.36956916
21,39,39664,16,20.5,4.7,0,25.126690865
21,41,43258,24,15,7.8,0,82.686200199
21,43,33067,21.1,17.8,7.9,0.2,65.439137344
21,45,34457,20.7,19.8,9.8,0.1,36.374604486
21,47,41235,15.6,11.7,8.5,0.4,98.202174987
21,49,52938,11.4,17.2,5.7,0.2,143.62305774
21,51,26250,32.6,14.3,8.1,0.1,42.406022304
21,53,31115,17,18.8,8.5,0,51.802218299
21,55,43169,10.2,20,10.3,0.9,24.463610457
21,57,32906,18.1,21.1,10.6,0,21.671344299
21,59,49836,12.1,16.4,4.5,0.4,221.45056716
21,61,41360,10.5,19.7,4.8,0,40.114242823
21,63,33377,25,18.4,5.2,0.2,32.080245893
21,65,31337,29.9,18.2,5.6,0,55.734273251
21,67,54918,11.8,12.6,7.3,1.9,1139.3160414
21,69,42213,13.7,17,9.9,0,41.833900245
21,71,31267,25.4,17.1,6.6,0.2,90.492274834
21,73,55068,8.7,16.8,8.1,0.3,245.33658255
21,75,28559,25.8,19.8,5.6,0.8,28.985406862
21,77,50204,12.6,13.4,9.2,0.1,90.186591437
21,79,49888,13.1,17.4,7.5,0.2,76.77575191
21,81,45610,14.1,13.3,6.2,0.1,97.175275666
21,83,41615,13.3,17.9,6.9,0.2,67.540731704
21,85,37906,18.9,16.8,5.4,0.1,52.861607943
21,87,37374,13,19.8,4.8,0.2,38.248687962
21,89,49343,11.8,20.1,5.7,0.3,101.89212911
21,91,52019,9.1,16.6,4.1,0.4,46.474390558
21,93,53168,10.6,13.2,5.1,0.3,177.98942936
21,95,26324,32.1,17.3,6.4,0.5,55.83572673
21,97,49696,11,17.6,7.7,0.2,61.635932237
21,99,37795,15.8,16.3,8.9,0,46.138540653
21,101,45389,12.7,16.8,4.9,0.4,103.57571385
21,103,51447,14.4,16.4,8.4,0.1,56.326539483
21,105,40463,9.1,23.9,4.7,0,18.078669234
21,107,45738,13.4,17.4,7.8,0.2,82.436479048
21,109,32143,25.4,16.2,4.1,1.9,38.612937494
21,111,54357,10.5,15.3,5.5,2.8,2014.0227305
21,113,56728,13.9,14.4,6.7,0.3,314.32036792
21,115,37559,17.3,17.2,4.1,0.2,84.698486295
21,117,61606,9.5,13.6,5.9,2.4,1041.8475561
21,119,29326,27.3,16.9,6.3,0.1,42.120167308
21,121,28790,27.7,17,6.6,1,80.622996485
21,123,41779,10.5,17.3,5.9,0,55.048119317
21,125,39230,19.1,15.7,6,0.1,140.12591263
21,127,31813,21.5,16.9,9.1,0.4,36.85553218
21,129,23972,28.1,17.3,3.1,0,35.444976907
21,131,30798,26.5,16.8,4.5,0,24.639918954
21,133,29856,27.8,17.9,5.4,0.5,63.779411427
21,135,31096,21.9,17.7,5.6,0.1,27.493606166
21,137,39833,19,17.4,9.4,0.4,73.755428529
21,139,46076,10,20.4,3.8,0.3,29.361760703
21,141,43842,11.7,17.8,6.9,0.1,49.078923673
21,143,50097,9.3,24.7,6.6,0,38.392804494
21,145,44486,12.4,19,5.9,0.4,263.01498592
21,147,23273,29.5,15,4.9,0,40.372181305
21,149,50445,12.3,18.9,6.4,0,36.459517574
21,151,48687,13.3,13.1,5.4,0.1,212.61316277
21,153,29516,23.6,16,5,0.5,39.426904824
21,155,38544,14.6,16.2,6.4,0.3,56.183317457
21,157,50731,8.2,21.4,4.6,0.2,102.91018444
21,159,35125,24.3,14.9,6.6,0,48.754813589
21,161,41415,12,17.4,7.8,0.5,71.087570437
21,163,57963,9.6,13.5,5.6,0.4,93.542822201
21,165,39905,17.9,19.8,3.6,0,31.873634579
21,167,50475,10.5,17.9,6.6,0.2,88.062645826
21,169,35809,18.6,17.9,5.7,0,34.77065823
21,171,34167,16.9,18.4,9.1,0.6,32.328524401
21,173,41974,17.2,15.5,7.3,0,142.67582816
21,175,34419,21.2,15.2,5.9,0,34.920123
21,177,43110,13.3,18.2,6.4,0.1,65.521513397
21,179,57469,8.2,14.6,5,0,110.73296762
21,181,41354,16.3,16.6,9.3,0.6,37.246091312
21,183,42826,15.2,17.7,5.4,0.3,40.855834367
21,185,97597,4.2,12.3,3,0.4,356.7531293
21,187,45338,11.6,17.4,4.8,0.5,31.047434231
21,189,25530,30.1,18.1,2.2,0,22.36465182
21,191,52620,12.3,15.3,5.3,0.4,52.641407859
21,193,31046,23,15.7,6,0.4,75.825729411
21,195,34081,21.8,17.3,5.8,0.6,73.565241763
21,197,36958,16.4,15.1,5.7,0.2,69.051991481
21,199,37921,18.2,18.3,5.9,0.1,98.690719695
21,201,38864,19.5,21.9,7.7,0,21.096602533
21,203,36468,18.8,17.3,4.6,0.4,52.74092318
21,205,37639,19.1,13.3,5.5,1.4,87.407174054
21,207,36159,19.2,19.1,8.9,0.5,70.648526683
21,209,66966,9.2,11.5,6.2,0.6,202.30864343
21,211,64240,8.2,14.9,8.9,0.3,129.08719229
21,213,48311,12,16.1,7,0.2,79.297915882
21,215,77738,6.6,12.9,3.7,0.1,103.63457527
21,217,39055,18.3,17.4,5.5,0,96.741848124
21,219,41865,15.3,15.6,15.3,0,32.827507186
21,221,52279,8.2,22.1,9.6,0,33.180015672
21,223,47470,15.9,17.2,5.2,0,55.859628715
21,225,42844,9.7,15.5,6,0.4,41.944729182
21,227,52007,12.3,12.4,6,0.3,245.32233319
21,229,50794,13.1,17.5,7.8,1,40.727730409
21,231,34039,19.1,19.6,9.8,1.5,44.377379779
21,233,40947,16,16.8,7.1,0.2,38.970322035
21,235,36897,20.6,15.8,5.7,0.6,82.826507636
21,237,22458,29.2,18.7,4.7,0,32.213986273
21,239,62629,10.1,17.2,7,0.1,140.62281054
22,1,41177,19.3,14.4,11.5,0.2,94.700707541
22,3,41009,15.4,14.1,10.6,0.2,33.639535385
22,5,76589,8.9,11.1,7.5,0.1,436.47087276
22,7,44744,15.2,16.6,10.9,0.6,64.647079959
22,9,38077,18.4,16.3,9.8,0.1,48.247980919
22,11,50738,12.3,15.2,12.1,0.2,32.398662514
22,13,30300,23.9,19.7,11.5,0.1,16.321107385
22,15,53806,12.7,13.4,8.6,0.4,151.18027749
22,17,40866,17.7,16,10.3,1.8,273.24871047
22,19,49452,13.1,14.3,10.9,0.3,191.17170445
22,21,32174,17.6,18,15.9,0,18.731242309
22,23,55000,10.3,15.7,10.5,0.2,5.4270110836
22,25,38854,17.8,16.3,13.8,0,13.409082383
22,27,27303,26.6,18.5,11.9,0,20.758316811
22,29,31813,22.1,16.4,19,0.1,27.632032472
22,31,44230,19.9,16.9,11.8,0.7,31.335221614
22,33,52719,12.3,13.3,9.4,1.4,966.32950896
22,35,21161,38.6,13.7,11.3,0,16.308225429
22,37,48129,15.9,16.5,9.5,0.2,42.203110874
22,39,32180,21.2,14.7,12.2,0,50.416623482
22,41,35466,22.4,17.3,13,0.2,32.04486506
22,43,40792,14.3,14.5,8.8,0.5,34.818184216
22,45,45274,17.7,14,11.6,0.2,121.63527746
22,47,47797,13.6,14.7,10.8,0.6,52.553244991
22,49,38523,20,19.3,11.7,0,27.660580746
22,51,52558,12,16.1,12.1,1.1,1462.6262651
22,53,39653,17.3,15.7,9.3,0,48.157393219
22,55,54726,11.4,12.3,10.8,0.7,909.31982202
22,57,53089,11.8,14.6,10.1,0.5,91.368110492
22,59,36868,20.4,17,9.4,0.2,23.839232775
22,61,34154,18.5,13,11,0,99.0838206
22,63,63159,9.4,12.5,10.2,0.1,217.20879605
22,65,27810,31.8,13.5,19.7,0.1,17.538307858
22,67,33333,24.1,17.7,12,0.1,31.290791313
22,69,27795,19.1,15.7,12.9,0.7,30.470948387
22,71,39576,17.8,13.5,10.7,7.5,2302.6374138
22,73,41314,18.9,14,11.1,1,251.1116736
22,75,52386,17.2,12.3,8.8,0.1,29.728545536
22,77,44269,11.2,19.6,12.6,0.7,38.99722052
22,79,44852,15.4,15.6,10.5,1.5,98.192567737
22,81,33446,20.1,18.2,11.2,0.5,21.696681573
22,83,34422,23.6,16.6,15.5,0.4,36.208352152
22,85,39465,13.9,19.7,13,0.3,27.558702689
22,87,46011,17.3,10.7,11.4,1.2,125.14573935
22,89,66620,8.8,12.5,8.1,0.3,191.17851703
22,91,39895,15.3,18.3,12,0.2,24.808505345
22,93,50661,11.5,16,10.9,0.9,86.871546668
22,95,54821,16.5,13.2,11.4,0.3,199.87405514
22,97,33288,24.4,15.4,11.6,0.2,88.887185914
22,99,47974,14.6,14.1,11.4,0.3,72.476146902
22,101,40485,14.6,15.7,10.2,0.3,88.821794421
22,103,67706,8.2,15.9,8.7,0.2,308.11584066
22,105,46297,16.8,13.6,11.2,0.3,170.29739933
22,107,23870,27.7,22.7,21.5,0.5,7.1899664276
22,109,48866,16.5,13.5,12.5,0.2,89.818254816
22,111,43083,12.7,19.4,12,0.6,25.210420188
22,113,50690,11.3,14.7,10.1,0.1,50.724849878
22,115,47772,13.7,11.2,9.2,0.1,35.71682519
22,117,34985,19.7,17.2,13.7,0.2,68.987873431
22,119,30358,20.2,18.9,9.7,0.3,64.634343586
22,121,60908,12,12.9,9.3,0.3,137.55753053
22,123,36528,16.1,18.6,16.6,0,30.112950416
22,125,55510,12.3,13.3,7.6,0,38.599771755
22,127,35398,18.9,17.5,12.8,0.6,14.634460857
23,1,51412,8.8,16.8,8.3,0.1,231.38475747
23,3,39824,11.7,22.7,9,0.1,10.051576727
23,5,69708,5.7,17.3,6.3,1.4,352.89761995
23,7,48053,7.9,21,9.1,0.1,17.795475907
23,9,53068,7.5,23.3,11.5,0.8,34.645644241
23,11,52929,8.6,18.9,6.5,0.1,140.98712851
23,13,55402,7.9,23.5,10.5,0.4,108.92385888
23,15,55180,7.7,26.4,10.3,0.2,75.973982205
23,17,47275,10.7,20.5,10.1,0.4,27.913480483
23,19,49374,9.8,17.4,9.5,0.5,44.786332683
23,21,39470,11.7,25.2,9.9,0,4.2375349874
23,23,62131,6.8,21.2,7,0.1,141.18140766
23,25,42491,12.6,20.2,10.4,0.1,12.864516179
23,27,51564,8.5,21.1,11.4,0.2,54.406293707
23,29,41384,12.8,23.2,12.3,0.4,12.244379978
23,31,65538,4.9,19.3,7.3,0.8,209.51068713
24,1,44065,10.7,19.6,4.8,0.5,166.78822935
24,3,97810,4,14.1,4.7,3.4,1396.3829343
24,5,74127,6,16.5,5.6,4.7,1382.729562
24,9,104301,3,14,4.2,3.4,434.00050012
24,11,54956,10.4,15.9,6.4,0.6,104.57619239
24,13,93363,3.4,16,3,0.8,376.30966539
24,15,72845,6.5,14.9,4.5,1.3,297.01220814
24,17,95924,4.7,11.8,3.6,5.9,356.61443653
24,19,52145,11.9,20.5,5.5,1,59.044178964
24,21,91999,4.4,13.8,4.8,2.7,392.93959344
24,23,49619,6.2,21.2,7.3,0.4,44.700376478
24,25,85942,5.3,15.4,3.7,1.5,584.36625333
24,27,117730,3.9,13,4,3.9,1297.8389407
24,29,56009,7.7,25.7,5.4,1.3,70.106751946
24,31,106287,4.6,14.6,7.4,15.1,2130.9408448
24,33,81969,6.2,12.3,10.8,15.4,1884.0230157
24,35,92167,3.1,18,4.4,2,135.54566935
24,37,90438,6,12.3,5.8,1.8,316.45080426
24,39,42165,15.9,15.8,6.8,0.6,80.112913384
24,41,67204,6.7,27.9,4.8,1.5,138.44689006
24,43,59719,9.5,16.4,6.2,1.8,329.96899188
24,45,56608,9.3,15.1,6.9,0.8,276.71828694
24,47,61145,6.4,26.8,5.9,2.3,111.60503213
24,510,48840,16.6,13.2,7.2,18,7331.86199
25,1,70621,4.4,29.1,3.2,1.3,540.28526702
25,3,56674,7.9,22,3,1.2,134.8010402
25,5,66157,8.7,16.3,2.9,2.7,1021.8915565
25,7,71224,2.6,22.2,5,2.5,167.93707063
25,9,75878,8,16.3,3.1,5.9,1602.0491904
25,11,59522,5.8,20.3,2.2,1.9,100.37204203
25,13,53403,13.4,16,3,1.9,755.86978552
25,15,67044,6.1,16,2.4,3.1,305.04380266
25,17,97012,5.2,14.7,2.6,12.4,1970.6497636
25,19,105171,3.7,14.3,4.5,0.5,246.91891744
25,21,99511,4.2,16.2,2,14.4,1784.3023037
25,23,85654,5.5,17.1,2.3,5.7,791.40182088
25,25,64582,14.5,11.5,4,32.5,13801.32086
25,27,71895,7,14.9,2.5,1.8,549.84556659
26,1,39735,11.4,35.5,5.8,0.2,15.422689479
26,3,46007,8.2,24.3,7.2,1.9,9.9537353438
26,5,59883,7.7,15.6,4.6,0.2,143.08457611
26,7,41991,10.1,22.4,6.3,0.8,49.670674998
26,9,52589,8.5,26.1,7.1,0.6,49.033075604
26,11,40769,12.5,23.6,6.9,0.7,40.979861816
26,13,42444,11.1,20.8,5.2,0.1,9.1370837718
26,15,61016,5.4,17.7,4.6,0.2,111.28294415
26,17,48005,12,19.1,5.5,0.5,233.18956032
26,19,56639,4.6,24.9,6.4,1.4,55.571165291
26,21,49135,12.4,18.8,7.8,0.7,270.17675623
26,23,50536,10.2,17.7,11.1,0.3,85.931712323
26,25,47426,13,16.9,5.9,0.7,189.95680754
26,27,53571,9,19.8,7.5,0.1,105.66504405
26,29,53207,7.6,23,6.4,0.6,62.793990963
26,31,46161,10.5,26.1,7.9,0.8,35.337490386
26,33,44483,13.3,17,7.4,0.5,23.964595127
26,35,37369,16.5,23,11.4,1.2,54.840333774
26,37,67482,5.1,16,3.8,1,140.52327145
26,39,47443,10.6,24.6,5.4,0.4,25.213726526
26,41,46490,8.9,22.7,6.1,0.7,30.555858501
26,43,48966,8,21.4,4.6,0.3,33.167855677
26,45,62474,7.1,17.4,5.4,0.8,191.70294512
26,47,54055,6.3,20.9,8.3,0.1,71.472800946
26,49,47006,15.1,16.6,5.6,1.5,637.13419012
26,51,43290,13.1,25.9,8.5,0.6,50.716810984
26,53,38798,12.1,24.6,8.4,0.8,12.679928117
26,55,61485,6.6,18.4,7,1.1,200.47545154
26,57,44991,13.8,16.7,5.8,0.2,71.626301081
26,59,48392,11.2,18.6,7.7,0.3,76.243131424
26,61,42852,8.8,16.6,7.3,0.5,35.362183822
26,63,46320,9,24.3,6.3,0.5,37.057663334
26,65,50940,11.8,12.7,5.9,3.6,525.85045211
26,67,54343,9.4,13.9,6.2,0.4,113.24134529
26,69,42102,11.3,28.7,7.2,0.1,45.759969596
26,71,38918,7.4,29.5,7.1,0.2,9.490587191
26,73,44408,11.8,11.7,8.8,1.1,122.00482816
26,75,51431,10.3,16.7,6.4,0.3,225.83595663
26,77,54431,9.5,14.2,5.7,1.7,471.66376213
26,79,46004,13,19.4,9.5,0.8,32.225470771
26,81,60351,8.2,12.9,6.5,2,773.91239313
26,83,49779,8.9,33.4,8.4,0,3.9177069113
26,85,34631,14.3,27.3,7.5,0.5,20.882984645
26,87,58952,7.2,17,7.4,0.5,135.40872699
26,89,63831,2.5,28.9,5.5,0.7,62.675826362
26,91,53972,8.4,17.8,5.9,0.2,131.33472315
26,93,80897,3.7,15.9,4,0.3,339.66252777
26,95,42255,10.1,20.8,5.8,0,6.9282314995
26,97,46507,11.4,26.6,10.6,1.2,10.567935077
26,99,60466,8.6,16.2,5.7,0.8,1823.920056
26,101,47172,7.9,24.4,6.8,1.1,45.282773084
26,103,50771,8.8,17.8,5.3,0.5,36.869719957
26,105,49663,11,22.4,6.8,0.2,58.880195562
26,107,44460,12.8,17.7,6.5,0.5,78.275742221
26,109,45508,9.1,22.9,4.7,0.2,21.819069668
26,111,59271,7.3,17.6,4.8,1.1,161.06787449
26,113,44766,11.2,19.9,8.9,0.2,26.767574969
26,115,61514,7.2,16.9,4.7,0.4,273.96005418
26,117,47000,12.2,16.6,8.1,0.3,90.579015271
26,119,42305,11.5,30.7,8,0.1,17.063162454
26,121,48329,12.5,16,5.3,0.5,344.43604061
26,123,46724,13.2,18.4,6.4,0.2,58.386910952
26,125,76387,5.8,15.9,4.9,0.5,1450.2364112
26,127,46217,11.2,20,9.9,0.6,49.186194688
26,129,40150,12.9,24.9,7.9,0.2,37.261542518
26,131,38906,10.1,34.3,8.8,0.7,4.363156261
26,133,42689,14.1,20.2,10.1,0.7,41.427818302
26,135,40255,12.3,26.8,13.2,0.1,14.568469737
26,137,52645,9.6,20.2,6.8,0.2,47.898433306
26,139,67468,4.7,14.1,4.2,0.9,517.87771245
26,141,46439,9.7,29.9,7.9,0.1,19.115942156
26,143,40302,13.3,31.2,7.6,1,46.199560286
26,145,46919,12.6,18.2,5.3,0.4,237.96434236
26,147,55240,9.6,17.7,5.6,0.7,220.60178088
26,149,50117,11.1,16.9,8.1,0.5,121.78295348
26,151,45277,10.8,20.5,10.1,0.4,42.770877467
26,153,40747,12.9,25.7,6.7,1.7,6.906872066
26,155,54742,8.6,17.4,5.7,0.4,128.29983954
26,157,47694,10.3,19.3,5.9,0.2,64.924742237
26,159,52351,10.3,17,8.4,0.2,124.50408739
26,161,69434,6.6,12.9,3.9,5.2,520.70814112
26,163,45321,17.8,14.7,7.2,2.8,2859.4342735
26,165,44166,11.5,18.1,8.2,0.4,59.531806221
27,1,45989,8.6,32,4.3,0.4,8.7199594104
27,3,79923,4.2,13,4.1,3.2,845.85743528
27,5,59278,8.3,19.8,7.2,0.4,26.175510045
27,7,47410,13.1,15.2,8.9,1.8,18.839747795
27,9,56357,7.8,13.5,3.3,1.6,100.14532941
27,11,51920,7.5,25.5,5.3,0.4,9.9984632989
27,13,55861,8,13.1,3.7,1.4,90.47132325
27,15,57728,5.6,20.4,4,0.3,40.922298487
27,17,60390,6.1,16.7,4.2,0.2,41.647316916
27,19,97895,2.1,10.9,3.1,2.2,296.69689409
27,21,50173,10.2,24.8,7.3,0.7,14.731333366
27,23,54552,7.8,20.5,8,1,20.303369878
27,25,80409,2.9,14.4,3.9,1.6,136.36792119
27,27,65000,5.8,12.9,4.2,1,61.444800031
27,29,46291,12.4,20.1,9.1,0.7,8.8283642409
27,31,52271,9.5,26.6,5.3,1.3,3.7609247106
27,33,53354,9.2,22.5,5.2,0.7,17.494488844
27,35,54508,7,21.5,5,0.3,65.161583762
27,37,83288,4.3,13.1,3.8,3.3,762.64373784
27,39,71669,3.7,14,4.3,1.5,47.655467449
27,41,60676,4.7,22,3.1,0.4,59.899141062
27,43,52286,8.3,22.6,5.2,0.2,19.162700747
27,45,59451,6.3,20.3,8.8,1.8,24.459645838
27,47,52447,8.8,21.8,6,0.7,42.815422596
27,49,64765,6.3,18.6,5.5,1.4,61.239035106
27,51,55912,6.7,23.1,5.4,0.1,10.901861513
27,53,74113,6.5,13.3,5.2,7.3,2285.5562907
27,55,58729,5.3,20.2,4,0.3,33.692997502
27,57,55472,6.8,24.5,5.7,0.7,23.208260523
27,59,72473,4.6,15,4.2,0.7,93.165624485
27,61,53022,9,22,5.5,0.9,16.919592696
27,63,57010,4.7,20.8,3.1,0.1,14.0062449
27,65,53300,7.4,19.7,4.7,0.7,31.319489947
27,67,59089,7.4,17.9,5.5,1.1,54.176025838
27,69,57112,5.2,23.4,6.3,1,3.911489357
27,71,47129,10.1,23.3,4,0.8,3.9388267141
27,73,52199,6.1,26.2,2.2,0.3,8.6572817159
27,75,59516,4.7,25.1,4.1,0,5.0448831546
27,77,49068,6.7,22.6,3.5,0.4,2.8817288712
27,79,67451,6,16.8,4.5,0.3,64.383627747
27,81,52301,6.7,24.6,4.9,0.1,10.50520479
27,83,55525,10,15,4.9,0.6,35.657360888
27,85,61275,4.9,17.9,5.1,0.3,73.029528206
27,87,44537,13.8,17.3,14.9,1.1,9.9073845865
27,89,58723,5,20.6,4.7,0.2,5.2595400973
27,91,53915,8.7,22.4,6.1,0.5,27.631827386
27,93,61856,3.6,18.9,5.2,0.4,38.189705925
27,95,53888,9.3,17.8,6.1,0.7,45.909623326
27,97,54962,7.3,18.5,5.2,0.5,29.673957249
27,99,53665,7.2,18.3,6.3,1.8,56.319970769
27,101,57500,4.4,25,4.9,0.4,11.628222942
27,103,65027,5,15.1,3.3,0.5,76.400468118
27,105,54149,10,15.6,7.1,0.3,30.246431716
27,107,55206,6.3,21.2,6.2,0.6,7.3041716819
27,109,74880,5.7,14.6,4,5.4,242.17997944
27,111,57131,5.9,22.8,4.7,1.2,29.792220779
27,113,59036,6.5,17.5,2.8,0.6,22.898980351
27,115,49138,7.9,19.4,6.4,0.4,20.958857302
27,117,52309,7.7,20.4,6.1,0.7,19.623444931
27,119,57151,6.8,17.8,4.5,0.8,15.912147979
27,121,58132,4.2,23.4,3.8,0.3,16.801327639
27,123,62304,10.1,13.7,5.5,6.7,3614.7495441
27,125,56588,5.5,19.4,3.9,0.2,9.3777358222
27,127,53230,7.9,21,5.7,0.6,17.266637234
27,129,57886,6.2,20.2,6,0.2,14.800834367
27,131,65758,6.5,14.8,4.5,0.4,135.06823581
27,133,59890,6.2,19.6,5.3,0.4,19.307375141
27,135,59644,7,16.2,3.7,0.4,9.0720458901
27,137,53344,8.1,18.3,4,2.3,31.864876138
27,139,97744,4.2,10,3.7,2.1,418.27773972
27,141,85818,4.6,10.5,2.9,1.2,224.61508106
27,143,62761,4.3,17.8,4.6,0.4,25.244790028
27,145,60606,7.1,14.1,3.8,1.4,119.95486531
27,147,62731,6.6,16.5,3.5,1.1,85.300632675
27,149,58363,5.4,17.1,2,1.6,17.396766025
27,151,48577,9.8,21.5,4.5,0.3,12.488154938
27,153,52872,8.3,20.7,8.9,0.3,26.097102749
27,155,48784,10.8,25,2.7,0.5,5.6789691015
27,157,65138,3.7,20.7,5,2.3,41.355721651
27,159,45860,10.6,21,5.9,0.5,25.512945268
27,161,55612,7.2,16.9,3.1,0.6,43.962272694
27,163,92376,3.3,13.8,3,2.2,682.70748369
27,165,51097,9.5,19.3,12,0.5,25.053207396
27,167,54935,6.3,19,3.3,0.7,8.2649846965
27,169,55529,6.2,16,5.5,2,80.630163761
27,171,81881,2.9,11.8,3.3,0.7,209.30733641
27,173,56943,10.3,19.8,5.6,0.7,12.790126272
28,1,29203,31,17.7,14.8,0.8,66.385698464
28,3,40180,13.9,17.8,15.3,0.2,92.372228
28,5,31854,22.3,22.2,15.1,2.1,16.842892656
28,7,34756,21.3,18.7,11.1,1.2,24.727984045
28,9,35974,21.5,17.6,15.9,0,20.311530418
28,11,29912,27.9,14.5,14.6,0.1,34.937106621
28,13,36440,18.6,18,11.9,0.3,24.482865997
28,15,43060,11.4,22.2,8.4,0,15.831861263
28,17,35939,18.7,16.2,14,0,34.084547719
28,19,37203,16.2,20.9,8.5,0.3,19.63194311
28,21,26732,36.3,15.3,16.3,0.4,18.440123367
28,23,39246,15.2,19.5,9.3,0,22.471815104
28,25,35121,19.5,17.4,11.2,0,47.104613236
28,27,30009,28.1,14.1,12.9,0.7,40.04425448
28,29,40361,19,16.4,14.7,0.1,36.106448403
28,31,35931,20.9,16.2,14.1,0.6,45.034236115
28,33,65169,6.5,12.3,8.9,0.1,388.28481855
28,35,40675,18.2,13,14.2,0.5,160.7087323
28,37,40810,14,18.7,11.1,0,13.676416201
28,39,48319,9.4,14.3,15.4,1.1,51.18070712
28,41,49447,10.6,13,13,0,19.061698139
28,43,36877,18.4,17.1,12.1,0.3,49.175348365
28,45,47543,16,19.2,14.4,0.3,100.49706734
28,47,45566,16.5,14,15.8,0.4,362.73502365
28,49,43005,17,13.1,12.4,0.5,266.53483115
28,51,21093,38.3,14.1,17.5,0.7,22.479955521
28,53,28507,27.9,15.5,15.4,1.2,19.268154104
28,55,25776,37.5,16.1,10.4,0.3,3.2127211451
28,57,40510,11.5,17.1,11.4,0.2,43.900550469
28,59,51142,11.8,15,13.5,0.1,198.69615004
28,61,35931,19.9,19.2,13,0.1,24.226590338
28,63,20188,42.7,14.9,16.9,0,13.444036679
28,65,30083,21.5,21.1,17.7,1.2,27.244699908
28,67,41263,16.6,16.1,10.7,0.1,98.009284839
28,69,28176,22.8,18.7,13.3,0,12.714988419
28,71,47132,11.9,11.6,8.9,0.7,85.514469568
28,73,58188,11.2,12.7,12.3,0.1,127.53420101
28,75,41704,16.9,16.3,12.3,0,105.33991289
28,77,42290,15.2,17.2,13.7,0.6,29.228846945
28,79,33482,19.8,15,15.8,0.2,39.090929753
28,81,47978,12.1,14.2,11.6,0.3,189.87249178
28,83,26052,34.5,13.4,15.8,0.8,47.440181907
28,85,40355,17.2,16.3,13.1,0.6,58.260962685
28,87,45355,18.2,15,12.7,0,115.9279
28,89,71690,7.8,12.5,7.1,0.2,148.73165309
28,91,31446,23.3,17.3,15,0.6,45.305490493
28,93,41572,14.2,16.4,15.4,0.5,49.978391123
28,95,40940,12.5,18.6,11.3,0.2,46.075711377
28,97,33667,23.5,20.3,9.3,0,24.018344857
28,99,36875,19,15.4,12,0.3,51.072172722
28,101,33831,20.7,15.9,11.4,0.4,36.372465058
28,103,36000,27.2,15.6,15.7,0,14.985073815
28,105,38800,16.5,10.7,10.7,0.6,108.21201709
28,107,36563,16.3,14.9,12.9,0.1,49.902573387
28,109,45820,12.9,18.1,14,0,68.45154097
28,111,39007,13.6,17.2,15.1,0,18.499476747
28,113,30910,27.8,16.3,14.3,0.4,96.054561794
28,115,41379,13.7,14.4,16.2,0.1,64.637114568
28,117,37519,14.8,17.5,12.6,0,60.546741636
28,119,25510,25.6,16,18.7,0,16.769884482
28,121,64557,5.5,14.3,8.8,0,200.22178346
28,123,33735,21.8,14.6,15.9,0.8,46.163081769
28,125,28799,17,17.4,19.6,1.4,10.008801405
28,127,37946,17.2,16.6,13.4,0,45.247071086
28,129,41657,13.1,18.3,11.5,0.8,25.01462249
28,131,44883,12.7,15.4,13.4,0.2,41.15965934
28,133,30029,25.8,12.4,16.3,0.4,35.986645721
28,135,30028,25.2,14.3,11.2,0,21.401899377
28,137,51056,18.3,15.7,11.9,0,69.96925998
28,139,39839,13.3,16.1,11.8,0,48.086327833
28,141,37312,12.8,20,14,0,45.682011867
28,143,37822,19.7,11.2,14.6,0,21.1842105
28,145,41287,12.3,16.3,11.4,0,69.332278998
28,147,29804,24.2,18.7,18,0,35.367668867
28,149,43039,17.4,15.8,12.8,0.2,77.109021141
28,151,30834,28.1,14.8,18.2,0,60.510539926
28,153,37970,17.7,16.4,10.2,0.9,24.895267243
28,155,40683,20.9,17.5,11.7,0.4,23.006334151
28,157,26599,26.9,16.5,14.8,0.2,12.726618613
