STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_mar,county,state,fips
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/20/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/21/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/22/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/23/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/24/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/25/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/26/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/27/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/28/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/29/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/30/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/31/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/1/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/2/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/3/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/4/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/5/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/6/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/7/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/8/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/9/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/10/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/11/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/12/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/13/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/14/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/15/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/16/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/17/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/18/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/19/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/20/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/21/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/22/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/23/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/24/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/25/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/26/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/27/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/28/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/29/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/30/20,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73556,-156.04889,13.1,3/31/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/1/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/2/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/3/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/4/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/5/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/6/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/7/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/8/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/9/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/10/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/11/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/13/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/14/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/15/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/16/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/18/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/19/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/20/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/21/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/22/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/23/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/24/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/25/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/26/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/27/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/28/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/29/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/30/20,,,,,
US1HIHI0003,"PAHOA 2.1 E, HI US",19.50434,-154.9165,137.2,3/31/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/1/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/2/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/3/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/4/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/5/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/6/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/7/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/8/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/9/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/10/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/11/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/12/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/15/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/16/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/17/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/18/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/20/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/21/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/22/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/23/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/24/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/25/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/26/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/27/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/28/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/29/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/30/20,,,,,
US1HIHI0047,"WAIKOLOA VILLAGE 2.7 ENE, HI US",19.9465,-155.7883,265.2,3/31/20,,,,,
USC00518053,"PIIHONUA KPUA 89.11, HI US",19.7145,-155.1346,262.1,3/9/20,,,,,
USC00518053,"PIIHONUA KPUA 89.11, HI US",19.7145,-155.1346,262.1,3/10/20,,,,,
USC00518053,"PIIHONUA KPUA 89.11, HI US",19.7145,-155.1346,262.1,3/11/20,,,,,
USC00518053,"PIIHONUA KPUA 89.11, HI US",19.7145,-155.1346,262.1,3/12/20,,,,,
USC00518053,"PIIHONUA KPUA 89.11, HI US",19.7145,-155.1346,262.1,3/13/20,,,,,
USC00518053,"PIIHONUA KPUA 89.11, HI US",19.7145,-155.1346,262.1,3/14/20,,,,,
USC00518053,"PIIHONUA KPUA 89.11, HI US",19.7145,-155.1346,262.1,3/15/20,,,,,
USC00518053,"PIIHONUA KPUA 89.11, HI US",19.7145,-155.1346,262.1,3/21/20,,,,,
USC00518053,"PIIHONUA KPUA 89.11, HI US",19.7145,-155.1346,262.1,3/31/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/1/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/2/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/3/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/4/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/5/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/6/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/7/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/8/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/9/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/10/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/11/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/12/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/13/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/14/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/15/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/16/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/17/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/18/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/19/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/20/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/21/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/22/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/23/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/24/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/25/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/26/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/27/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/28/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/29/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/30/20,,,,,
USC00519144,"WAIKOLOA BCH RT 95.9, HI US",19.9095,-155.8752,24.4,3/31/20,,,,,
USC00515260,"LALAMILO FIELD OF 191.1, HI US",20.013,-155.6686,797.1,3/16/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/2/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/3/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/4/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/5/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/6/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/9/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/10/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/11/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/12/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/13/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/16/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/17/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/18/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/19/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/20/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/23/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/24/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/25/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/26/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/27/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/30/20,,,,,
USC00519142,"WAIKOLOA 95.8, HI US",19.9189,-155.798,268.2,3/31/20,,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/1/20,44,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/2/20,49,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/3/20,53,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/4/20,54,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/5/20,50,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/6/20,48,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/7/20,47,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/8/20,48,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/9/20,45,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/10/20,49,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/11/20,49,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/12/20,51,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/13/20,52,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/14/20,54,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/15/20,54,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/16/20,54,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/17/20,55,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/18/20,56,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/19/20,55,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/20/20,54,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/21/20,52,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/22/20,49,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/23/20,48,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/24/20,47,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/25/20,49,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/26/20,46,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/27/20,50,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/28/20,51,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/29/20,51,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/30/20,50,,,,
USR0000HHAK,"HAKALAU HAWAII, HI US",19.8211,-155.3306,1950.7,3/31/20,51,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/1/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/2/20,65,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/3/20,67,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/4/20,68,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/5/20,67,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/6/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/7/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/8/20,64,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/9/20,63,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/10/20,65,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/11/20,64,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/12/20,65,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/13/20,65,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/14/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/15/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/16/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/17/20,67,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/18/20,70,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/19/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/20/20,69,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/21/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/22/20,65,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/23/20,65,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/24/20,67,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/25/20,64,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/26/20,64,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/27/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/28/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/29/20,65,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/30/20,66,,,,
USR0000HPUW,"PUU WAAWAA HAWAII, HI US",19.795,-155.8453,709,3/31/20,65,,,,
US1HIHI0040,"VOLCANO 4.4 S, HI US",19.433804,-155.241678,1157.9,3/7/20,,,,,
US1HIHI0040,"VOLCANO 4.4 S, HI US",19.433804,-155.241678,1157.9,3/18/20,,,,,
US1HIHI0040,"VOLCANO 4.4 S, HI US",19.433804,-155.241678,1157.9,3/19/20,,,,,
US1HIHI0040,"VOLCANO 4.4 S, HI US",19.433804,-155.241678,1157.9,3/23/20,,,,,
US1HIHI0040,"VOLCANO 4.4 S, HI US",19.433804,-155.241678,1157.9,3/29/20,,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/1/20,69,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/2/20,70,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/3/20,72,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/4/20,72,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/5/20,73,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/6/20,73,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/7/20,72,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/8/20,74,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/9/20,72,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/10/20,71,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/11/20,72,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/12/20,73,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/13/20,74,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/14/20,73,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/15/20,75,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/16/20,75,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/17/20,74,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/18/20,73,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/19/20,75,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/20/20,74,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/21/20,73,,,,
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.7191,-155.053,11.6,3/22/20,71,,,,
